ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
127,262252,East Mosholu Parkway,Grand Concourse,Van Courtlandt Avenue East,SB,09/19/2014,52,19,21,11,14,22,73,127,120,109,93,101,92,118,119,124,154,149,117,116,89,124,78,90
128,133710,East Tremont Avenue,Anthony Avenue,Monroe Avenue,EB,09/19/2014,68,65,29,30,33,52,116,225,318,257,251,294,329,376,405,457,421,451,432,341,259,233,215,173
128,133711,East Tremont Avenue,Anthony Avenue,Monroe Avenue,WB,09/19/2014,101,66,48,27,57,81,144,377,370,281,248,301,276,298,370,355,421,433,404,353,286,254,247,222
138,111203,Exterior Street,East 138 Street,East 135 Street,SB,09/19/2014,535,334,297,282,437,799,1342,1409,1348,1197,1062,1039,1236,1375,1526,1537,1252,1243,1473,1412,1301,1325,1436,1073
162,176277,Grand Concourse,184 Street,187 Street,NB,09/19/2014,145,88,69,46,66,94,160,417,613,457,439,463,489,560,772,1042,1183,1210,990,726,579,476,538,332
162,176277,Grand Concourse,184 Street,187 Street,SB,09/19/2014,145,69,57,49,66,131,667,1437,1203,769,502,518,550,554,672,797,761,791,802,648,574,421,340,289
165,146046,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,SB,09/19/2014,179,109,90,92,206,398,704,1075,963,555,482,506,627,651,737,663,637,659,608,624,597,491,485,403
165,155099,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,NB,09/19/2014,261,155,99,85,117,233,309,577,673,524,576,506,546,674,721,874,954,961,902,732,604,531,505,432
166,132490,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,SB,09/19/2014,759,194,121,75,91,161,518,1488,1873,1413,1154,1385,1484,1747,2055,2471,2815,3207,2824,2334,1516,1203,1169,1156
166,189377,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,NB,09/19/2014,159,85,51,52,140,534,2109,3218,2751,2081,1912,1788,1820,1963,2188,2563,2752,2697,2760,1959,1404,892,652,473
167,9008507,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,NB,09/19/2014,546,144,92,55,87,201,676,1709,1876,1343,1219,1426,1561,1753,2102,2525,2755,3100,2501,2128,1335,1014,1093,931
167,9008505,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,SB,09/19/2014,116,66,45,61,185,754,2516,2950,2264,1897,1817,1736,1833,2010,2224,2541,2782,2658,2738,1771,1302,827,661,384
169,143872,Hutchinson River Parkway,Bartow Avenue,New England Thruway,SB,09/19/2014,662,327,173,164,303,955,2258,2982,2863,2573,2377,2286,2542,2717,2758,2662,2601,2592,2606,2721,2376,2021,1697,1446
169,143873,Hutchinson River Parkway,Bartow Avenue,New England Thruway,NB,09/19/2014,453,228,174,196,421,1267,2679,3389,2835,2438,2127,2038,2384,2528,2738,2954,3084,3072,3076,2809,2219,1839,1446,1182
170,9008891,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,NB,09/19/2014,872,439,223,236,427,1172,2746,4062,4221,3444,3093,3002,3241,3460,3953,3736,3693,3754,3747,3673,3222,2597,2248,1772
170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/19/2014,581,319,244,257,499,1341,2822,3884,3340,2905,2507,2472,2865,3064,3311,3609,3945,4021,4015,3854,3025,2240,1946,1547
221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/19/2014,74,59,35,27,57,50,123,272,324,294,279,273,285,280,326,368,382,350,375,292,242,190,186,150
221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/19/2014,129,74,66,44,61,82,179,459,444,373,376,386,342,362,426,475,455,437,411,327,317,281,258,213
224,9003579,Morris Avenue,156 Street,Park Avenue,NB,09/19/2014,222,144,109,86,97,114,238,499,855,906,569,592,571,606,1078,1134,979,1012,837,804,699,638,500,329
224,9003579,Morris Avenue,156 Street,Park Avenue,SB,09/19/2014,144,114,75,81,100,169,323,599,519,424,404,427,394,419,460,489,487,489,595,540,436,370,425,291
225,9001489,Morris Avenue,East 153 Street,East 156 Street,NB,09/19/2014,120,58,53,37,48,62,162,375,410,331,332,328,324,271,346,353,420,354,431,393,325,262,210,178
225,9001489,Morris Avenue,East 156 Street,East 153 Street,SB,09/19/2014,47,32,28,33,35,75,232,479,399,325,211,218,256,235,273,309,360,363,288,267,161,140,135,117
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,NB,09/19/2014,87,41,36,21,41,119,394,655,569,517,402,428,504,630,798,791,731,684,645,543,424,320,296,210
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,SB,09/19/2014,157,64,59,29,69,121,350,863,805,559,459,523,542,507,677,854,822,739,674,581,497,392,365,364
236,261726,Park Avenue,138 Street,135 Street,NB,09/19/2014,97,83,83,104,148,71,101,193,277,277,127,142,152,147,233,350,401,241,305,227,151,128,109,105
249,192425,Provost Avenue,East 233 Street,Westchester,SB,09/19/2014,42,25,20,19,64,156,240,313,323,343,320,361,373,363,376,333,364,352,306,259,213,138,105,79
249,192425,Provost Avenue,East 233 Street,Westchester,NB,09/19/2014,74,35,40,24,56,145,243,335,375,365,357,420,432,449,457,486,502,472,442,380,230,211,168,131
262,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,09/19/2014,70,27,21,23,35,65,213,458,424,336,282,349,400,472,474,456,388,452,380,302,256,214,166,118
262,73436,Riverdale Avenue,West 239 Street,West 238 Street,SB,09/19/2014,78,36,19,20,23,89,264,572,660,508,486,503,577,626,681,688,621,611,599,426,342,262,183,152
268,69696,River Avenue,East 150 Street,East 151 Street,NB,09/19/2014,51,42,26,17,24,39,74,132,271,232,227,236,277,325,345,434,547,573,561,414,265,202,184,127
268,69696,River Avenue,East 151 Street,East 150 Street,SB,09/19/2014,36,16,5,4,17,30,76,191,174,141,165,201,202,231,224,237,233,219,219,235,161,230,446,108
276,113134,Sedgwick Avenue,West Fordham Road,West 183 Street,SB,09/19/2014,91,51,53,31,35,83,204,460,654,315,262,274,312,342,404,290,483,581,546,529,430,422,250,201
276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/19/2014,72,38,44,20,36,67,181,282,301,278,222,230,233,233,353,248,343,378,357,291,319,211,242,177
286,134461,Southern Boulevard,East Fordham Road,East Fordham Road,SB,09/19/2014,174,118,79,68,77,190,491,1141,959,643,575,620,625,708,913,1054,1001,1107,924,781,683,493,413,377
286,146666,Southern Boulevard,East Fordham Road,East Fordham Road,NB,09/19/2014,142,70,63,40,67,108,276,545,631,507,408,429,464,524,676,779,788,786,627,426,399,334,282,311
288,9001819,St. Anns Avenue,East 156 Street,Rae Street,SB,09/19/2014,36,18,13,11,25,41,123,237,205,148,96,126,108,153,167,135,145,131,143,142,108,98,66,71
288,9001819,St. Anns Avenue,Rae Street,East 156 Street,NB,09/19/2014,77,31,18,30,23,44,130,238,293,269,222,227,239,217,292,343,372,386,358,307,238,194,155,143
290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/19/2014,199,82,55,43,89,212,838,1204,1205,1061,898,948,975,1109,1282,1188,1238,1209,1258,1086,914,733,624,412
290,145928,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,EB,09/19/2014,287,140,117,94,145,252,575,1024,1138,823,804,850,885,991,1317,1547,1392,1350,1188,1108,916,778,690,606
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,WB,09/19/2014,552,304,279,228,411,728,1223,1498,1296,1127,1044,1052,1170,1202,1311,1365,1391,1264,1284,1255,971,1108,1083,924
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,EB,09/19/2014,463,286,254,177,319,317,490,776,1050,747,755,724,823,937,958,1057,1028,892,968,1056,1042,967,933,979
349,132595,White Plains Road,East 215 Street,East 216 Street,SB,09/19/2014,268,181,144,100,77,103,149,242,437,453,378,383,427,470,445,468,513,439,468,495,506,507,458,394
349,8103575,White Plains Road,East 215 Street,East 216 Street,NB,09/19/2014,114,80,53,49,66,82,142,232,267,208,249,286,294,287,304,309,321,358,372,351,330,255,215,210
2,70376,3 Avenue,East 154 Street,East 155 Street,NB,09/20/2014,235,198,139,134,155,127,127,187,246,324,363,365,473,498,363,601,648,562,566,496,445,311,283,265
2,70376,3 Avenue,East 155 Street,East 154 Street,SB,09/20/2014,197,169,141,117,129,107,169,225,228,288,306,314,335,351,359,355,398,407,367,324,324,251,247,214
5,9017020,5 Avenue,101 Street,Gustave L Levy Place,SB,09/20/2014,446,302,236,227,213,243,472,629,690,645,725,982,836,815,909,351,959,1084,1094,1010,781,710,622,625
23,115284,79 Street Transverse,5 Avenue,East Drive,EB,09/20/2014,364,294,199,119,79,64,125,210,319,406,477,387,20,10,275,625,659,620,631,582,561,434,458,487
23,115284,79 Street Transverse,5 Avenue,East Drive,WB,09/20/2014,822,540,431,249,203,242,372,739,1162,1428,1695,1292,8,17,898,1760,1668,1622,1858,1674,1421,1176,1235,1144
25,37480,86 Street Transverse,5 Avenue,East Drive,EB,09/20/2014,276,218,152,112,114,72,131,264,370,478,545,809,614,633,873,657,675,623,637,587,506,488,432,479
25,115296,86 Street Transverse,5 Avenue,East Drive,WB,09/20/2014,309,166,138,100,100,114,182,295,471,600,681,512,659,721,553,659,669,744,724,638,555,553,534,497
27,37708,97 Street Transverse,5 Avenue,East Drive,WB,09/20/2014,445,288,264,176,198,184,326,490,665,707,853,907,1190,1214,1237,898,809,834,804,786,718,703,629,641
27,117714,97 Street Transverse,5 Avenue,East Drive,EB,09/20/2014,387,280,214,160,165,180,243,378,570,628,711,606,409,522,444,1010,827,795,813,656,630,626,556,578
55,132816,Baychester Avenue,Bartow Avenue,Hutchinson River Parkway,NB,09/20/2014,32,19,22,10,15,11,20,38,55,106,124,196,278,339,354,426,399,376,343,413,296,255,110,53
55,132816,Baychester Avenue,Bartow Avenue,Hutchinson River Parkway,SB,09/20/2014,12,4,0,0,1,5,8,25,26,88,95,158,205,209,210,217,183,207,154,146,109,45,43,23
56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,EB,09/20/2014,109,83,64,42,65,69,77,112,182,203,198,239,277,243,260,271,257,257,239,230,235,180,179,234
56,176365,Bedford Park Boulevard,Grand Concourse,Valentine Avenue,WB,09/20/2014,91,79,69,61,59,57,70,125,233,210,273,262,239,246,245,253,276,258,260,310,205,162,152,141
59,159082,Broadway,West 98 Street,West 99 Street,NB,09/20/2014,310,277,200,184,120,104,154,262,344,440,466,448,447,485,494,519,439,438,440,405,437,456,275,328
59,159147,Broadway,West 98 Street,West 99 Street,SB,09/20/2014,616,509,397,287,229,179,223,382,441,515,432,557,593,550,657,615,598,608,622,571,575,590,549,492
60,38915,St. Nicholas Avenue,West 147 Street,West 146 Street,SB,09/20/2014,165,123,109,76,88,84,113,169,202,238,253,304,290,279,294,347,331,294,259,282,253,240,226,224
60,38915,St. Nicholas Avenue,West 146 Street,West 147 Street,NB,09/20/2014,299,226,193,144,135,118,158,238,343,436,347,139,156,565,545,683,675,602,604,601,531,420,389,384
61,158944,Broadway,West 148 Street,West 149 Street,NB,09/20/2014,324,299,298,222,190,185,194,233,348,422,465,478,503,482,529,612,578,552,545,545,514,522,467,422
61,158582,Broadway,West 149 Street,West 148 Street,SB,09/20/2014,355,366,313,220,260,236,251,319,458,448,535,505,591,610,614,582,589,636,584,571,491,495,537,470
62,147673,Broadway,West 242 Street,240 Street,SB,09/20/2014,256,191,166,163,116,149,200,274,506,665,622,728,798,888,755,787,706,635,648,587,578,449,398,314
62,158447,Broadway,West 242 Street,240 Street,NB,09/20/2014,256,191,166,163,116,149,200,274,506,665,622,728,798,888,755,787,706,635,648,587,578,449,398,314
62,255653,Broadway,West 242 Street,240 Street,SB,09/20/2014,68,51,40,34,36,40,66,113,145,190,180,241,271,240,280,192,196,221,228,161,123,132,111,90
68,144988,Broadway,120 Street,116 Street,NB,09/20/2014,282,236,180,161,124,124,146,247,390,535,579,538,583,533,533,543,562,504,443,395,423,411,390,337
68,144993,Broadway,120 Street,116 Street,SB,09/20/2014,364,323,249,231,184,186,227,369,508,680,723,632,622,565,603,560,596,640,603,586,535,476,491,384
71,139620,Bronx River Parkway,Bronx River,East Gun Hill Road,NB,09/20/2014,819,473,348,307,389,498,987,1412,1776,2089,2369,2462,2610,2637,2885,3107,3242,3021,3098,2906,2403,2101,1775,1546
71,139618,Bronx River Parkway,East Gun Hill Road,Bronx River,SB,09/20/2014,679,396,369,226,264,320,629,1016,1690,2027,2316,2600,2916,2814,2947,2913,2856,2688,2426,2251,2025,1645,1484,1229
73,9009550,Central Park West,100 Street,97 Street,NB,09/20/2014,316,304,212,172,158,99,142,207,295,414,485,558,748,767,740,518,469,477,448,377,424,407,379,432
73,9009550,Central Park West,100 Street,97 Street,SB,09/20/2014,268,227,159,110,100,100,176,274,402,440,540,545,531,576,572,605,497,573,559,462,435,403,342,342
74,9008113,Bronx River Avenue,174 Street,Cross Bronx Expressway,NB,09/20/2014,272,194,115,100,118,101,192,247,305,335,446,451,478,523,523,531,511,533,521,536,491,423,349,315
74,9008115,Bronx River Avenue,174 Street,Cross Bronx Expressway,SB,09/20/2014,131,67,31,45,63,68,92,112,214,300,278,302,300,346,334,394,316,300,310,300,296,194,162,138
76,70364,Brook Avenue,East 152 Street,East 153 Street,SB,09/20/2014,72,58,30,30,48,38,68,79,122,173,203,217,298,260,333,348,307,365,287,266,168,158,138,108
89,69780,East 138 Street,Canal Place,Rider Avenue,EB,09/20/2014,309,256,240,217,273,187,224,333,351,465,407,429,462,502,522,588,604,635,592,610,547,456,395,382
89,69780,East 138 Street,Rider Avenue,Canal Place,WB,09/20/2014,215,212,177,171,201,148,200,305,377,345,389,451,484,475,497,538,521,454,481,428,427,372,363,351
99,70612,Donnellon Square,149 Street,150 Street,NB,09/20/2014,106,105,71,55,51,51,83,130,153,174,195,189,202,200,238,269,236,234,206,204,186,148,162,139
100,174179,Dr. M L King Jr. Boulevard,Ogden Avenue,Edward L Grant Highway,NB,09/20/2014,260,246,202,202,204,120,106,130,190,192,273,291,369,374,435,423,459,410,454,380,571,393,362,318
100,174179,Dr. M L King Jr. Boulevard,Ogden Avenue,Edward L Grant Highway,SB,09/20/2014,156,121,134,151,124,66,67,106,136,145,142,150,138,159,167,161,192,165,150,188,197,177,162,138
102,69979,Concourse Village West,East 156 Street,East 156 Street,NB,09/20/2014,106,66,42,45,40,50,52,81,120,140,151,180,189,222,214,272,288,218,184,269,225,187,156,119
104,9001519,Courtladt Avenue,East 153 Street,East 154 Street,NB,09/20/2014,85,59,42,45,45,36,39,50,91,153,149,186,173,200,201,247,191,185,204,157,161,177,93,120
108,276970,East 144 Street,A J Griffin Place,Grand Concourse,WB,09/20/2014,82,39,36,24,24,10,28,67,120,150,114,152,196,155,164,155,169,149,147,133,149,111,85,84
108,276970,East 144 Street,Grand Concourse,A J Griffin Place,EB,09/20/2014,64,50,42,36,38,46,89,168,216,196,166,190,187,214,192,202,237,216,190,213,192,126,117,107
109,173496,East 149 Street,A J Griffin Place,Grand Concourse,WB,09/20/2014,294,296,235,216,207,171,230,309,412,485,550,530,566,577,590,762,682,651,599,600,529,516,488,367
109,173496,East 149 Street,Grand Concourse,A J Griffin Place,EB,09/20/2014,421,356,295,288,253,217,274,359,486,537,502,595,665,685,763,892,944,838,760,783,765,665,594,530
111,69836,East 149 Street,Morris Avenue,Park Avenue,WB,09/20/2014,346,290,249,193,198,167,268,358,470,549,592,583,626,680,730,888,837,777,678,709,626,563,550,392
111,69836,East 149 Street,Park Avenue,Morris Avenue,EB,09/20/2014,288,233,202,190,184,156,219,302,396,401,406,448,526,544,539,632,726,526,548,521,553,466,436,366
115,71757,East 165 Street,Carroll Place,Sheridan Avenue,EB,09/20/2014,154,129,104,97,90,89,96,136,178,225,237,275,327,311,311,301,322,324,296,297,286,249,239,192
115,71757,East 165 Street,Carroll Place,Sheridan Avenue,WB,09/20/2014,393,322,253,147,150,205,278,315,335,436,474,488,525,585,607,570,582,661,610,583,568,502,422,289
116,174305,East 169 Street,Grand Concourse,Sheridan Avenue,EB,09/20/2014,153,110,68,62,98,91,91,104,97,163,173,187,218,210,284,220,238,231,237,225,216,242,197,208
116,174305,East 169 Street,Grand Concourse,Sheridan Avenue,WB,09/20/2014,71,52,39,40,42,36,39,42,106,150,133,176,108,150,164,127,190,175,173,174,185,135,105,104
118,146864,East 170 Street,Grant Avenue,Morris Avenue,WB,09/20/2014,124,87,74,64,56,64,85,74,83,115,159,197,235,241,257,288,272,257,261,256,211,220,188,154
118,146865,East 170 Street,Grant Avenue,Morris Avenue,EB,09/20/2014,97,51,44,43,23,25,29,78,77,87,116,126,161,145,142,144,127,159,159,143,171,150,132,110
118,174360,East 170 Street,Grant Avenue,Morris Avenue,EB,09/20/2014,94,88,50,41,27,43,51,99,135,119,159,149,167,178,219,213,211,221,239,216,218,256,195,153
118,174360,East 170 Street,Grant Avenue,Morris Avenue,WB,09/20/2014,94,94,74,46,80,65,91,131,150,171,157,180,272,196,185,188,194,224,233,241,234,234,214,160
119,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,NB,09/20/2014,222,187,109,112,289,113,145,198,251,265,286,315,335,350,413,359,362,339,345,357,364,307,328,261
119,79377,East 177 Street,East Tremont Avenue,Devoe Avenue,SB,09/20/2014,443,329,213,173,216,262,434,558,622,628,627,646,681,717,774,744,756,759,722,707,640,607,568,527
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,NB,09/20/2014,128,101,44,40,24,38,64,154,194,261,323,326,328,312,374,400,232,353,330,349,301,264,213,204
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,SB,09/20/2014,75,60,36,21,17,37,101,143,166,188,263,261,266,241,279,279,248,259,255,221,184,154,149,131
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,NB,09/20/2014,154,134,78,48,35,51,71,164,207,351,377,359,373,389,435,472,409,437,415,443,387,327,269,283
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,SB,09/20/2014,130,112,68,37,41,40,100,137,204,234,263,298,310,305,366,390,339,326,334,308,304,223,220,215
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,EB,09/20/2014,547,391,274,218,194,236,308,556,614,949,938,1112,1022,1078,1154,1118,1087,986,1022,978,864,736,817,555
124,89015,East 233 Street,Webster Avenue,Bronx River Parkway,WB,09/20/2014,390,248,209,152,176,244,468,628,813,847,948,959,968,1018,1075,998,964,921,887,933,810,687,668,570
125,9014611,East Fordham Road,Southern Boulevard,Bronx River Parkway,EB,09/20/2014,1031,701,560,432,468,467,675,1027,1238,1329,1508,1701,1948,1956,2091,2205,2114,2216,2006,1877,1888,1619,1561,1289
125,9014615,East Fordham Road,Southern Boulevard,Bronx River Parkway,WB,09/20/2014,790,524,500,319,392,373,668,1142,1728,1795,1757,1825,1963,1916,2029,2181,2042,2014,2008,1959,1741,1444,1210,1110
127,262252,East Mosholu Parkway,Grand Concourse,Van Courtlandt Avenue East,SB,09/20/2014,58,55,45,21,20,25,23,58,47,77,107,106,137,145,145,157,161,138,141,137,98,85,86,80
128,133710,East Tremont Avenue,Anthony Avenue,Monroe Avenue,EB,09/20/2014,131,98,80,84,109,73,56,75,143,186,204,208,222,243,257,280,290,267,259,269,269,217,207,160
128,133711,East Tremont Avenue,Anthony Avenue,Monroe Avenue,WB,09/20/2014,177,142,126,91,81,79,76,122,194,214,225,266,276,283,292,313,340,330,321,323,326,298,247,199
129,158413,East Tremont Avenue,Boston Road,Bronx Street,EB,09/20/2014,323,292,194,201,366,181,201,384,440,495,564,606,691,648,740,762,703,710,665,695,623,542,515,428
129,158363,East tremont Avenue,Bronx Street,Boston Road,WB,09/20/2014,697,566,305,197,214,207,311,422,488,528,597,649,685,1016,1168,721,779,804,706,723,652,642,576,482
134,158368,Edward L Grant Highway,Nelson Avenue,Plimpton Avenue,NB,09/20/2014,397,318,324,311,286,179,169,216,337,402,462,542,606,690,823,907,852,735,730,614,720,680,575,600
134,158455,Edward L Grant Highway,Nelson Avenue,Plimpton Avenue,SB,09/20/2014,312,268,225,208,256,169,168,190,252,351,414,452,496,478,495,602,612,556,651,913,881,499,426,389
138,111203,Exterior Street,East 138 Street,East 135 Street,SB,09/20/2014,717,482,409,393,486,530,845,982,1129,1127,1045,1166,1211,1474,1443,1465,1566,1483,1443,1158,1344,1158,1090,1066
162,176277,Grand Concourse,184 Street,187 Street,NB,09/20/2014,251,180,131,101,141,102,105,176,261,298,317,374,468,474,583,557,624,632,600,707,703,484,420,382
162,176277,Grand Concourse,184 Street,187 Street,SB,09/20/2014,191,138,112,75,111,108,167,261,423,412,403,499,460,552,540,626,599,583,556,585,567,433,368,386
165,146046,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,SB,09/20/2014,308,224,216,181,229,229,350,405,432,491,461,534,526,626,687,760,639,626,603,606,551,500,478,427
165,155099,Harlem River Driveway,Dyckman Street,Amsterdam Avenue,NB,09/20/2014,394,277,209,139,184,205,202,267,322,371,402,527,580,615,620,791,804,634,601,662,665,534,468,459
166,132490,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,SB,09/20/2014,691,374,236,146,142,130,255,539,1096,1285,1577,1844,1878,1728,1724,2048,2157,1830,1704,1328,1525,1538,1499,1511
166,189377,Henry Hudson Parkway,Dyckman Street,Henry Hudson Bridge,NB,09/20/2014,262,135,81,62,117,248,582,884,1448,1751,1887,2132,2455,2271,2127,2362,2472,2537,2325,1731,1259,1024,888,721
167,9008507,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,NB,09/20/2014,531,293,183,125,109,134,332,683,1188,1387,1674,1840,1905,1744,1850,2091,2043,1847,1529,1324,1404,1391,1357,1283
167,9008505,Henry Hudson Parkway,Netherland Avenue,Johnson Avenue,SB,09/20/2014,220,113,68,56,123,302,659,988,1481,1711,1860,2153,2397,2051,2093,2234,2464,2433,2130,1614,1189,987,877,619
169,143872,Hutchinson River Parkway,Bartow Avenue,New England Thruway,SB,09/20/2014,1033,574,336,228,298,578,1150,1878,2158,2822,2411,2766,2682,2663,2599,2636,2660,2547,2615,2541,2344,2129,1818,1561
169,143873,Hutchinson River Parkway,Bartow Avenue,New England Thruway,NB,09/20/2014,636,385,222,185,331,535,1025,1424,1973,2250,2482,2850,2842,2940,2877,3035,3228,3254,3187,2839,2478,2168,1848,1569
170,9008891,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,NB,09/20/2014,1299,750,460,322,409,786,1490,2423,2716,3654,3127,3783,3875,3773,3742,3616,3667,3537,3369,3287,3024,2716,2289,1911
170,9008895,Hutchinson River Parkway,Boller Avenue,Einstein Loop SB,SB,09/20/2014,850,541,289,225,378,647,1141,1530,1870,3061,2987,3506,3386,3349,3373,3711,3698,3970,3945,3473,2840,2550,2174,1944
196,69057,Madison Avenue,East 121 Street,East 122 Street,NB,09/20/2014,572,430,337,299,277,268,355,552,589,653,676,743,714,730,857,993,976,817,795,807,741,697,606,758
217,9006772,Madison Avenue,99 Street,101 Street,NB,09/20/2014,623,470,377,302,295,256,473,665,626,670,720,900,687,596,767,851,881,842,817,789,716,733,647,697
221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/20/2014,120,101,67,83,69,60,82,114,120,171,224,213,234,282,253,313,314,299,268,231,228,185,153,150
221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/20/2014,182,160,124,86,91,87,113,160,240,263,294,309,337,343,382,399,361,386,396,320,349,259,265,261
223,38499,Morningside Drive,West 121 Street,Amsterdam Avenue,EB,09/20/2014,31,26,21,10,13,14,21,46,52,84,102,89,90,69,68,88,62,42,70,65,61,47,56,39
223,38499,Morningside Drive,West 121 Street,Amsterdam Avenue,WB,09/20/2014,30,10,8,9,9,6,6,37,66,34,62,81,71,68,73,53,73,46,43,41,47,35,34,44
224,9003579,Morris Avenue,156 Street,Park Avenue,NB,09/20/2014,295,226,187,129,159,115,142,182,237,192,222,283,317,369,738,800,761,677,530,520,540,303,301,317
224,9003579,Morris Avenue,156 Street,Park Avenue,SB,09/20/2014,222,160,144,137,125,114,173,217,309,365,338,371,393,423,388,485,469,466,484,455,429,409,388,301
225,9001489,Morris Avenue,East 153 Street,East 156 Street,NB,09/20/2014,151,115,118,94,92,63,102,139,200,196,235,245,302,295,282,367,386,332,335,347,307,288,198,189
225,9001489,Morris Avenue,East 156 Street,East 153 Street,SB,09/20/2014,64,50,42,36,38,46,89,168,216,196,166,190,187,214,192,202,237,216,190,213,192,126,117,107
226,72317,Morris Avenue,Mt. Eden Parkway,East 173 Street,NB,09/20/2014,95,62,48,44,42,52,59,86,122,161,195,187,204,187,218,189,243,224,212,192,216,188,163,128
226,72317,Morris Avenue,Mt. Eden Parkway,East 173 Street,SB,09/20/2014,116,80,65,51,58,67,84,144,165,115,91,144,239,212,228,271,196,210,205,230,210,165,146,155
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,NB,09/20/2014,174,108,75,70,75,90,186,198,354,371,406,510,525,547,524,526,580,489,479,466,406,360,354,245
227,107183,Moshoulu Parkway,Van Courtlandt Avenue East,Grand Concourse,SB,09/20/2014,212,128,103,60,97,88,158,255,342,397,414,511,596,646,686,743,777,604,591,533,445,348,338,355
228,38837,Mt Morris Park West,West 121 Street,West 122 Street,SB,09/20/2014,162,135,97,81,111,121,262,268,298,371,414,393,426,428,503,437,503,572,594,504,372,319,302,257
234,158778,Park Avenue,East 99 Street,East 100 Street,NB,09/20/2014,91,66,49,44,42,37,74,112,148,158,170,228,225,245,278,278,278,234,214,178,166,154,151,132
234,158973,Park Avenue,East 99 Street,East 100 Street,SB,09/20/2014,111,73,67,45,43,47,184,176,200,196,255,262,342,383,393,330,351,446,497,422,339,241,154,176
236,261726,Park Avenue,138 Street,135 Street,NB,09/20/2014,110,138,167,219,259,94,65,66,90,100,97,107,121,110,161,220,235,169,115,89,97,86,105,115
249,192425,Provost Avenue,East 233 Street,Westchester,SB,09/20/2014,58,44,37,30,37,60,73,150,167,243,265,278,302,304,313,261,303,229,221,229,188,120,100,82
249,192425,Provost Avenue,East 233 Street,Westchester,NB,09/20/2014,102,66,48,56,42,50,71,193,206,278,364,370,386,444,402,356,354,318,286,268,249,209,160,130
257,9007352,Randall Avenue,Balcom Avenue,177 Street,EB,09/20/2014,2,2,2,1,3,3,5,9,14,34,19,44,19,25,43,25,30,22,10,10,6,11,16,10
257,9007352,Randall Avenue,Balcom Avenue,177 Street,WB,09/20/2014,3,4,0,1,3,7,7,9,22,40,24,41,36,49,61,36,33,19,17,4,8,5,7,12
262,73436,Riverdale Avenue,West 238 Street,West 239 Street,NB,09/20/2014,106,45,44,38,36,51,89,111,170,236,296,311,324,331,310,299,319,276,234,270,236,190,152,141
262,73436,Riverdale Avenue,West 239 Street,West 238 Street,SB,09/20/2014,95,49,34,34,35,34,72,198,277,323,457,510,522,496,442,426,457,390,382,369,336,273,226,197
263,250403,Riverside Drive,103 Street,102 Street,NB,09/20/2014,57,28,19,13,16,16,84,83,139,158,181,146,133,176,176,191,208,178,155,151,105,98,87,83
263,250403,Riverside Drive,103 Street,102 Street,SB,09/20/2014,38,19,11,14,10,13,30,34,66,111,170,212,223,235,257,274,221,171,186,95,96,77,72,66
